Batch	Correct_edit	Indels	Substitutions_amplicon	Reads_aligned_all_amplicons	Reads_aligned_reference	Reads_aligned_amplicon	dir
REP1_type2_HEK3_GCTGC_pegRNA_34	12.9724736744873	0.24016257158692	0.321448365047109	27065	23549	3511	CRISPRessoBatch_on_HEK3_type2_BC1
REP2_type2_HEK3_GCTGC_pegRNA_14	7.4192999617233	7.94241483434696	3.86382001446009	47026	43240	3489	CRISPRessoBatch_on_HEK3_type2_BC1
REP2_type2_HEK3_GCTGC_pegRNA_24	14.4213867828003	1.97024949497599	0.230868116588399	38117	32605	5497	CRISPRessoBatch_on_HEK3_type2_BC1
REP2_type2_HEK3_GCTGC_pegRNA_34	19.4590118686172	0.91774772288159	0.303615788020977	28984	23340	5640	CRISPRessoBatch_on_HEK3_type2_BC1
REP3_type2_HEK3_GCTGC_pegRNA_14	4.87046294637769	0.368012245363209	0.0846753838888798	61411	58385	2991	CRISPRessoBatch_on_HEK3_type2_BC1
REP3_type2_HEK3_GCTGC_pegRNA_24	7.13173277239538	0.299346696061973	0.101130640561477	49441	45893	3526	CRISPRessoBatch_on_HEK3_type2_BC1
REP3_type2_HEK3_GCTGC_pegRNA_34	12.4025056807714	0.386906589694774	0.205736043726586	32566	28515	4039	CRISPRessoBatch_on_HEK3_type2_BC1
REP1_type2_HEK3_GTCAG_pegRNA_14	10.4015131974895	0.307798125698564	0.201186484395151	58155	52083	6049	CRISPRessoBatch_on_HEK3_type2_BC2
REP1_type2_HEK3_GTCAG_pegRNA_24	12.3843504957889	0.0933493755963988	0.23648508484421	48206	42228	5970	CRISPRessoBatch_on_HEK3_type2_BC2
REP1_type2_HEK3_GTCAG_pegRNA_34	16.6753173217572	0.613410088236682	0.254801113575237	21193	17657	3534	CRISPRessoBatch_on_HEK3_type2_BC2
REP2_type2_HEK3_GTCAG_pegRNA_14	14.146175251292	0.778011244250099	0.885910613890624	52827	45344	7473	CRISPRessoBatch_on_HEK3_type2_BC2
REP2_type2_HEK3_GTCAG_pegRNA_24	19.6292409933543	0.0443045353853329	0.284481753526874	42885	34459	8418	CRISPRessoBatch_on_HEK3_type2_BC2
REP2_type2_HEK3_GTCAG_pegRNA_34	26.232758872073	0.443239145015018	0.44032309800834	34293	25253	8996	CRISPRessoBatch_on_HEK3_type2_BC2
REP3_type2_HEK3_GTCAG_pegRNA_14	11.8074609779587	0.392491777660676	0.203514255083314	55033	48522	6498	CRISPRessoBatch_on_HEK3_type2_BC2
REP3_type2_HEK3_GTCAG_pegRNA_24	10.2760463045414	0.265162758484219	0.162263777579895	50535	45338	5193	CRISPRessoBatch_on_HEK3_type2_BC2
REP3_type2_HEK3_GTCAG_pegRNA_34	13.420941841583	0.129307752450833	0.207493835328081	33254	28786	4463	CRISPRessoBatch_on_HEK3_type2_BC2
REP1_type2_RNF2_BC1_14	22.802231866088	0.105393676379417	0.154990700557967	16130	12452	3678	CRISPRessoBatch_on_RNF2_TYPE2_BC1
REP1_type2_RNF2_BC1_22	20.0876185004309	0.057454754380925	0.143636885952313	13924	11127	2797	CRISPRessoBatch_on_RNF2_TYPE2_BC1
REP1_type2_RNF2_BC1_34	0.280212245871341	0.0298098133905682	0.00596196267811364	16773	16726	47	CRISPRessoBatch_on_RNF2_TYPE2_BC1
REP2_type2_RNF2_BC1_14	24.188528234771	0.311249444197421	0.127040589468335	15743	11934	3808	CRISPRessoBatch_on_RNF2_TYPE2_BC1
REP2_type2_RNF2_BC1_22	21.2745347947999	0.0917665052255927	0.142747897017589	19615	15442	4173	CRISPRessoBatch_on_RNF2_TYPE2_BC1
REP2_type2_RNF2_BC1_34	0.502964628910243	0.0613371498671028	0	24455	24332	123	CRISPRessoBatch_on_RNF2_TYPE2_BC1
REP3_type2_RNF2_BC1_14	22.0254239286809	0.202825405061201	0.132072356784038	42401	33060	9339	CRISPRessoBatch_on_RNF2_TYPE2_BC1
REP3_type2_RNF2_BC1_22	19.3376588267099	0.121654501216545	0.159502568261692	36990	29837	7153	CRISPRessoBatch_on_RNF2_TYPE2_BC1
REP3_type2_RNF2_BC1_34	0.287243251751003	0.0905012984968915	0.00393483906508224	25414	25341	73	CRISPRessoBatch_on_RNF2_TYPE2_BC1
REP1_type2_RNF2_BC2_14	16.2978102189781	0.134306569343066	0.169343065693431	17125	14333	2791	CRISPRessoBatch_on_RNF2_TYPE2_BC2
REP1_type2_RNF2_BC2_22	6.47132342730176	0.0972087210109707	0.0416608804332732	7201	6734	466	CRISPRessoBatch_on_RNF2_TYPE2_BC2
REP1_type2_RNF2_BC2_34	0.076608784473953	0.0255362614913177	0	3916	3912	3	CRISPRessoBatch_on_RNF2_TYPE2_BC2
REP2_type2_RNF2_BC2_14	17.0133991537377	0.238011283497884	0.141043723554302	22688	18825	3860	CRISPRessoBatch_on_RNF2_TYPE2_BC2
REP2_type2_RNF2_BC2_22	6.79772770792111	0.140422544201187	0.0446799004276505	15667	14602	1065	CRISPRessoBatch_on_RNF2_TYPE2_BC2
REP2_type2_RNF2_BC2_34	0.189665778142301	0.0512610211195407	0	19508	19470	37	CRISPRessoBatch_on_RNF2_TYPE2_BC2
REP3_type2_RNF2_BC2_14	14.9152636089685	0.599928119211523	0.118879765558044	36171	30765	5395	CRISPRessoBatch_on_RNF2_TYPE2_BC2
REP3_type2_RNF2_BC2_22	7.0150266096212	0.104351455702807	0.0573933006365439	38332	35640	2689	CRISPRessoBatch_on_RNF2_TYPE2_BC2
REP3_type2_RNF2_BC2_34	0.175065649618607	0.0656496186069776	0	31988	31929	56	CRISPRessoBatch_on_RNF2_TYPE2_BC2
REP1_type2_RUNX1_BC1_15	16.4905044255392	1.09993984703961	0.206238721319928	11637	9718	1919	CRISPRessoBatch_on_RUNX1_TYPE2_BC1
REP1_type2_RUNX1_BC1_25	11.228802225432	0.139089498742845	0.171187075375809	18693	16594	2099	CRISPRessoBatch_on_RUNX1_TYPE2_BC1
REP1_type2_RUNX1_BC1_35	9.01326431575542	0.219993529602071	0.148819152377871	15455	14062	1393	CRISPRessoBatch_on_RUNX1_TYPE2_BC1
REP2_type2_RUNX1_BC1_15	16.1616989873314	0.241892501332459	0.209093518100939	24391	20447	3942	CRISPRessoBatch_on_RUNX1_TYPE2_BC1
REP2_type2_RUNX1_BC1_25	10.4500471253534	0.164938737040528	0.10210493245366	25464	22802	2661	CRISPRessoBatch_on_RUNX1_TYPE2_BC1
REP2_type2_RUNX1_BC1_35	7.94434234707272	0.0787608296140719	0.131268049356787	19045	17529	1513	CRISPRessoBatch_on_RUNX1_TYPE2_BC1
REP3_type2_RUNX1_BC1_15	17.4318540211759	0.177968010813246	0.238792520838027	44390	36649	7738	CRISPRessoBatch_on_RUNX1_TYPE2_BC1
REP3_type2_RUNX1_BC1_25	10.3053158314599	0.297338458191312	0.169217008726763	41367	37085	4263	CRISPRessoBatch_on_RUNX1_TYPE2_BC1
REP3_type2_RUNX1_BC1_35	7.42957000635459	0.153569159076467	0.0873755560262656	37768	34962	2806	CRISPRessoBatch_on_RUNX1_TYPE2_BC1
REP1_type2_RUNX1_BC2_15	19.1608052389037	0.0970167353868542	0.202118198722613	12369	9999	2370	CRISPRessoBatch_on_RUNX1_TYPE2_BC2
REP1_type2_RUNX1_BC2_25	12.7881040892193	0.216852540272615	0.161090458488228	16140	14075	2064	CRISPRessoBatch_on_RUNX1_TYPE2_BC2
REP1_type2_RUNX1_BC2_35	7.67366108628134	0.249981062040755	0.0909022043784562	13201	12188	1013	CRISPRessoBatch_on_RUNX1_TYPE2_BC2
REP2_type2_RUNX1_BC2_15	20.5650666946749	0.367608444491125	0.199558869866611	9521	7563	1958	CRISPRessoBatch_on_RUNX1_TYPE2_BC2
REP2_type2_RUNX1_BC2_25	14.1758419689119	0.0647668393782384	0.0971502590673575	12352	10600	1751	CRISPRessoBatch_on_RUNX1_TYPE2_BC2
REP2_type2_RUNX1_BC2_35	7.86904761904762	0.142857142857143	0.0238095238095238	8400	7739	661	CRISPRessoBatch_on_RUNX1_TYPE2_BC2
REP3_type2_RUNX1_BC2_15	14.4937852488638	0.177955429009473	0.117724360729343	36526	31230	5294	CRISPRessoBatch_on_RUNX1_TYPE2_BC2
REP3_type2_RUNX1_BC2_25	12.8970890204131	0.0754922092040101	0.141925353303539	33116	28837	4271	CRISPRessoBatch_on_RUNX1_TYPE2_BC2
REP3_type2_RUNX1_BC2_35	5.79879406811886	0.0597533814981802	0.0597533814981802	36818	34683	2135	CRISPRessoBatch_on_RUNX1_TYPE2_BC2
REP1_type3_AAVS1_GCTGC_pegRNA_16	5.50551062886	0.11771931620432	0.0272972327430307	58614	55387	3227	CRISPRessoBatch_on_AAVS1_type3_BC1
REP1_type3_AAVS1_GCTGC_pegRNA_21	12.8768725708464	0.0301875400928267	0.0433945888834384	53002	46176	6825	CRISPRessoBatch_on_AAVS1_type3_BC1
REP1_type3_AAVS1_GCTGC_pegRNA_25	13.8414133705778	0.0273574174597918	0.0287972815366229	69451	59836	9613	CRISPRessoBatch_on_AAVS1_type3_BC1
REP2_type3_AAVS1_GCTGC_pegRNA_16	6.17164415805552	0.106839390347729	0.0267098475869322	59903	56204	3697	CRISPRessoBatch_on_AAVS1_type3_BC1
REP2_type3_AAVS1_GCTGC_pegRNA_21	16.3787764090565	0.030968274723006	0.041291032964008	29062	24302	4760	CRISPRessoBatch_on_AAVS1_type3_BC1
REP2_type3_AAVS1_GCTGC_pegRNA_25	15.4891490381324	0.0479222290682549	0.0547682617922914	29214	24683	4525	CRISPRessoBatch_on_AAVS1_type3_BC1
REP3_type3_AAVS1_GCTGC_pegRNA_16	5.17940802862879	0.0710256375233907	0.0218540423148894	73213	69416	3792	CRISPRessoBatch_on_AAVS1_type3_BC1
REP3_type3_AAVS1_GCTGC_pegRNA_21	11.4618482638511	0.0680309132469794	0.0435397844780668	36748	32535	4212	CRISPRessoBatch_on_AAVS1_type3_BC1
REP3_type3_AAVS1_GCTGC_pegRNA_25	12.9833144055211	0.0192190093474273	0.0506682973704901	57235	49803	7431	CRISPRessoBatch_on_AAVS1_type3_BC1
REP1_type3_AAVS1_GTCAG_pegRNA_16	2.02954881738478	0.026501181511009	0.00883372717033634	45281	44357	919	CRISPRessoBatch_on_AAVS1_type3_BC2
REP1_type3_AAVS1_GTCAG_pegRNA_21	6.61589038858146	0.05921630286076	0.0285871806914014	48973	45733	3240	CRISPRessoBatch_on_AAVS1_type3_BC2
REP1_type3_AAVS1_GTCAG_pegRNA_25	13.7390292637276	0.00758782912208817	0.0227634873662645	39537	34105	5432	CRISPRessoBatch_on_AAVS1_type3_BC2
REP2_type3_AAVS1_GTCAG_pegRNA_16	2.301188482093	0.0398819494296881	0.0119645848289064	50148	48994	1154	CRISPRessoBatch_on_AAVS1_type3_BC2
REP2_type3_AAVS1_GTCAG_pegRNA_21	10.4145376993824	0.0733105256142533	0.0355444972675168	45014	40323	4688	CRISPRessoBatch_on_AAVS1_type3_BC2
REP2_type3_AAVS1_GTCAG_pegRNA_25	15.0113047658044	0.0658702889391323	0.0284844492709761	56171	47738	8432	CRISPRessoBatch_on_AAVS1_type3_BC2
REP3_type3_AAVS1_GTCAG_pegRNA_16	1.47603645986475	0.0235224933842987	0.00588062334607468	34010	33506	502	CRISPRessoBatch_on_AAVS1_type3_BC2
REP3_type3_AAVS1_GTCAG_pegRNA_21	5.91853019598684	0.0544948521827135	0.0214086919289231	51381	48340	3041	CRISPRessoBatch_on_AAVS1_type3_BC2
REP3_type3_AAVS1_GTCAG_pegRNA_25	11.435186847112	0.0251283339914564	0.041282262985964	55714	49341	6371	CRISPRessoBatch_on_AAVS1_type3_BC2
REP1_type3_EMX1_GCTGC_pegRNA_16	4.54692352007194	0.0983574309039048	0.120839129396226	71169	67933	3236	CRISPRessoBatch_on_EMX1_type3_BC1
REP1_type3_EMX1_GCTGC_pegRNA_26	3.95643821684841	0.0847505508785807	0.108763206960845	70796	67995	2801	CRISPRessoBatch_on_EMX1_type3_BC1
REP1_type3_EMX1_GCTGC_pegRNA_36	1.62688763757359	0.0511901714870745	0.0351932428973637	62512	61495	1017	CRISPRessoBatch_on_EMX1_type3_BC1
REP2_type3_EMX1_GCTGC_pegRNA_16	5.34593646462678	0.044825570064315	0.118885207561879	51310	48567	2743	CRISPRessoBatch_on_EMX1_type3_BC1
REP2_type3_EMX1_GCTGC_pegRNA_26	5.44502617801047	0.0448765893792072	0.104712041884817	53480	50567	2912	CRISPRessoBatch_on_EMX1_type3_BC1
REP2_type3_EMX1_GCTGC_pegRNA_36	1.48652833694642	0.140394342933829	0.0268400949726437	48435	47714	720	CRISPRessoBatch_on_EMX1_type3_BC1
REP3_type3_EMX1_GCTGC_pegRNA_16	2.39301651643643	0.10133873806603	0.0497804327341903	56247	54896	1346	CRISPRessoBatch_on_EMX1_type3_BC1
REP3_type3_EMX1_GCTGC_pegRNA_26	2.29212003206964	0.0329286450578399	0.0472454472569007	69848	68247	1601	CRISPRessoBatch_on_EMX1_type3_BC1
REP3_type3_EMX1_GCTGC_pegRNA_36	1.12396016603181	0.0939480381941479	0.0307466306817211	58543	57885	658	CRISPRessoBatch_on_EMX1_type3_BC1
REP1_type3_EMX1_GTCAG_pegRNA_16	4.79293424926398	0.0608439646712463	0.141315014720314	50950	48508	2442	CRISPRessoBatch_on_EMX1_type3_BC2
REP1_type3_EMX1_GTCAG_pegRNA_26	3.88538519254558	0.0628637478960923	0.164256889663983	49313	47397	1916	CRISPRessoBatch_on_EMX1_type3_BC2
REP1_type3_EMX1_GTCAG_pegRNA_36	4.04089078580525	0.0585137507314219	0.141121398822841	58106	55758	2348	CRISPRessoBatch_on_EMX1_type3_BC2
REP2_type3_EMX1_GTCAG_pegRNA_16	5.67753206018978	0.133005121689761	0.174693294159686	50374	47514	2860	CRISPRessoBatch_on_EMX1_type3_BC2
REP2_type3_EMX1_GTCAG_pegRNA_26	5.35277034337452	0.16513865952964	0.14236091338762	52683	49863	2820	CRISPRessoBatch_on_EMX1_type3_BC2
REP2_type3_EMX1_GTCAG_pegRNA_36	5.23825100861411	0.163559044815178	0.231163450005452	45855	43453	2402	CRISPRessoBatch_on_EMX1_type3_BC2
REP3_type3_EMX1_GTCAG_pegRNA_16	3.21729876459429	0.106420716566158	0.100251399663772	64837	62751	2086	CRISPRessoBatch_on_EMX1_type3_BC2
REP3_type3_EMX1_GTCAG_pegRNA_26	3.37487203021852	0.0370671091185088	0.09002012214495	56654	54742	1912	CRISPRessoBatch_on_EMX1_type3_BC2
REP3_type3_EMX1_GTCAG_pegRNA_36	3.74558176440886	0.0739378200966602	0.104594965014788	55452	53375	2077	CRISPRessoBatch_on_EMX1_type3_BC2
REP1_type3_FANCF_GCTGC_pegRNA_17	3.15879623175128	0.101575414766277	0.0717002927761955	50209	48623	1586	CRISPRessoBatch_on_FANCF_type3_BC1
REP1_type3_FANCF_GCTGC_pegRNA_27	3.01317846772392	0.0804109895018986	0.0692427965155238	44770	43421	1349	CRISPRessoBatch_on_FANCF_type3_BC1
REP1_type3_FANCF_GCTGC_pegRNA_36	1.70698889269979	0.052766271799066	0.0448513310292061	37903	37256	647	CRISPRessoBatch_on_FANCF_type3_BC1
REP2_type3_FANCF_GCTGC_pegRNA_17	4.96174645500536	0.152017344929848	0.0847309791412266	40127	38135	1991	CRISPRessoBatch_on_FANCF_type3_BC1
REP2_type3_FANCF_GCTGC_pegRNA_27	3.95016548717811	0.0618895137636897	0.118397330678363	37163	35695	1468	CRISPRessoBatch_on_FANCF_type3_BC1
REP2_type3_FANCF_GCTGC_pegRNA_36	2.38998714731624	0.015300814003305	0.03060162800661	32678	31897	781	CRISPRessoBatch_on_FANCF_type3_BC1
REP3_type3_FANCF_GCTGC_pegRNA_17	2.75226613216861	0.0837646214138272	0.0388907170849912	33427	32507	920	CRISPRessoBatch_on_FANCF_type3_BC1
REP3_type3_FANCF_GCTGC_pegRNA_27	2.17047042384723	0.179319981369353	0.0279459711224965	42940	42008	932	CRISPRessoBatch_on_FANCF_type3_BC1
REP3_type3_FANCF_GCTGC_pegRNA_36	0.869807638695289	0.0501812099247282	0.0250906049623641	35870	35558	312	CRISPRessoBatch_on_FANCF_type3_BC1
REP1_type3_FANCF_GTCAG_pegRNA_17	1.78612797108836	0.101932076171061	0.0185331047583746	43166	42395	771	CRISPRessoBatch_on_FANCF_type3_BC2
REP1_type3_FANCF_GTCAG_pegRNA_27	1.89106271689383	0.0804707539103757	0.0477795101342856	39766	39014	752	CRISPRessoBatch_on_FANCF_type3_BC2
REP1_type3_FANCF_GTCAG_pegRNA_36	1.42418776791361	0.0468482818392635	0.039821039563374	42691	42082	608	CRISPRessoBatch_on_FANCF_type3_BC2
REP2_type3_FANCF_GTCAG_pegRNA_17	3.39720608233403	0.197799480776363	0.0988997403881815	40445	39071	1374	CRISPRessoBatch_on_FANCF_type3_BC2
REP2_type3_FANCF_GTCAG_pegRNA_27	2.95349184985793	0.0249239818553412	0.0598175564528189	40122	38937	1185	CRISPRessoBatch_on_FANCF_type3_BC2
REP2_type3_FANCF_GTCAG_pegRNA_36	1.8250006602752	0.0792330243245385	0.0290521089189974	37863	37172	691	CRISPRessoBatch_on_FANCF_type3_BC2
REP3_type3_FANCF_GTCAG_pegRNA_17	1.20622997901248	0.039765823483928	0.0265105489892853	45265	44719	546	CRISPRessoBatch_on_FANCF_type3_BC2
REP3_type3_FANCF_GTCAG_pegRNA_27	0.824647529684893	0.0290198544170637	0.0145099272085318	41351	41010	341	CRISPRessoBatch_on_FANCF_type3_BC2
REP3_type3_FANCF_GTCAG_pegRNA_36	0.693658680572637	0.0565749987701087	0.00983913022088847	40654	40372	282	CRISPRessoBatch_on_FANCF_type3_BC2
REP1_type3_HEK3_GCTGC_pegRNA_14	3.87833785520491	0.275596173068685	0.171355133514208	70030	67313	2716	CRISPRessoBatch_on_HEK3_type3_BC1
REP1_type3_HEK3_GCTGC_pegRNA_24	17.0310315907185	0.240424937098127	0.363433044450657	53655	44517	9138	CRISPRessoBatch_on_HEK3_type3_BC1
REP1_type3_HEK3_GCTGC_pegRNA_34	12.0841819416157	0.0833179040918348	0.249953712275505	32406	28490	3916	CRISPRessoBatch_on_HEK3_type3_BC1
REP2_type3_HEK3_GCTGC_pegRNA_14	5.37736612198673	0.635010516097719	0.0970716712506067	49448	46789	2659	CRISPRessoBatch_on_HEK3_type3_BC1
REP2_type3_HEK3_GCTGC_pegRNA_24	22.9273075519883	0.346588836191171	0.401313389273988	43856	33801	10055	CRISPRessoBatch_on_HEK3_type3_BC1
REP2_type3_HEK3_GCTGC_pegRNA_34	22.7517510823273	0.0351976347189469	0.369575164548942	28411	21947	6464	CRISPRessoBatch_on_HEK3_type3_BC1
REP3_type3_HEK3_GCTGC_pegRNA_14	2.91306493174217	0.201027065553099	0.0858933825545057	54719	53125	1594	CRISPRessoBatch_on_HEK3_type3_BC1
REP3_type3_HEK3_GCTGC_pegRNA_24	11.5901190892449	0.0555338447931878	0.248873897036138	48619	42984	5635	CRISPRessoBatch_on_HEK3_type3_BC1
REP3_type3_HEK3_GCTGC_pegRNA_34	9.08830480555755	0.0322280312253814	0.15039747905178	27926	25388	2538	CRISPRessoBatch_on_HEK3_type3_BC1
REP1_type3_HEK3_GTCAG_pegRNA_14	3.41370485115554	0.646564165720553	0.184732618777301	51967	50192	1774	CRISPRessoBatch_on_HEK3_type3_BC2
REP1_type3_HEK3_GTCAG_pegRNA_24	14.6293819139223	0.0743147121897361	0.259039853918509	47097	40206	6890	CRISPRessoBatch_on_HEK3_type3_BC2
REP1_type3_HEK3_GTCAG_pegRNA_34	14.5882445387396	0.0825082508250825	0.271098538425271	25452	21738	3713	CRISPRessoBatch_on_HEK3_type3_BC2
REP2_type3_HEK3_GTCAG_pegRNA_14	2.69309199993259	0.579739454303386	0.138193707130458	59337	57739	1598	CRISPRessoBatch_on_HEK3_type3_BC2
REP2_type3_HEK3_GTCAG_pegRNA_24	19.4102564102564	0.0611439842209073	0.347140039447732	50700	40858	9841	CRISPRessoBatch_on_HEK3_type3_BC2
REP2_type3_HEK3_GTCAG_pegRNA_34	21.0739123402879	0.0485201358563804	0.392204431505742	24732	19520	5212	CRISPRessoBatch_on_HEK3_type3_BC2
REP3_type3_HEK3_GTCAG_pegRNA_14	2.83004488102295	0.37937166567872	0.13040901007706	59045	57372	1671	CRISPRessoBatch_on_HEK3_type3_BC2
REP3_type3_HEK3_GTCAG_pegRNA_24	13.2874707816271	0.0703141331407613	0.210942399422284	52621	45628	6992	CRISPRessoBatch_on_HEK3_type3_BC2
REP3_type3_HEK3_GTCAG_pegRNA_34	9.8321574691537	0.057987822557263	0.199735833252795	31041	27989	3052	CRISPRessoBatch_on_HEK3_type3_BC2
REP1_type3_RNF2_BC1_14	19.3632567849687	0.0664262668438034	0.218257733915354	21076	16988	4081	CRISPRessoBatch_on_RNF2_TYPE3_BC1
REP1_type3_RNF2_BC1_22	7.24781119147316	0.0761324704986677	0.0532927293490674	13135	12179	952	CRISPRessoBatch_on_RNF2_TYPE3_BC1
REP1_type3_RNF2_BC1_34	1.56054520313426	0.105353262658853	0.0263383156647132	15187	14950	237	CRISPRessoBatch_on_RNF2_TYPE3_BC1
REP2_type3_RNF2_BC1_14	17.1294139569552	0.125780303736141	0.21429236932824	21466	17789	3677	CRISPRessoBatch_on_RNF2_TYPE3_BC1
REP2_type3_RNF2_BC1_22	7.26823363260365	0.0706143447997579	0.121053162513871	19826	18381	1441	CRISPRessoBatch_on_RNF2_TYPE3_BC1
REP2_type3_RNF2_BC1_34	1.41996944369552	0.107845780533837	0.0224678709445493	22254	21938	316	CRISPRessoBatch_on_RNF2_TYPE3_BC1
REP3_type3_RNF2_BC1_14	19.7966854173498	0.128648185051585	0.264863910400323	39643	31787	7848	CRISPRessoBatch_on_RNF2_TYPE3_BC1
REP3_type3_RNF2_BC1_22	7.65262020529444	0.0432198811453268	0.0810372771474878	37020	34187	2833	CRISPRessoBatch_on_RNF2_TYPE3_BC1
REP3_type3_RNF2_BC1_34	1.68791853958352	0.107023820444608	0.0519829985016665	32703	32151	552	CRISPRessoBatch_on_RNF2_TYPE3_BC1
REP1_type3_RNF2_BC2_14	4.86441730490582	0.193196715655834	0.0827985924239288	14493	13764	705	CRISPRessoBatch_on_RNF2_TYPE3_BC2
REP1_type3_RNF2_BC2_22	1.75970873786408	0.0707928802588997	0.0303398058252427	9888	9705	174	CRISPRessoBatch_on_RNF2_TYPE3_BC2
REP1_type3_RNF2_BC2_34	0.364635128095847	0.104181465170242	0	21117	21039	77	CRISPRessoBatch_on_RNF2_TYPE3_BC2
REP2_type3_RNF2_BC2_14	6.03863772156941	0.302728540131448	0.0637323242381996	25105	23565	1516	CRISPRessoBatch_on_RNF2_TYPE3_BC2
REP2_type3_RNF2_BC2_22	2.09305257848947	0.145000630437524	0.0315218761820704	15862	15530	332	CRISPRessoBatch_on_RNF2_TYPE3_BC2
REP2_type3_RNF2_BC2_34	0.490760679052531	0.105163002654114	0.0150232860934448	19969	19871	98	CRISPRessoBatch_on_RNF2_TYPE3_BC2
REP3_type3_RNF2_BC2_14	5.37538651824366	0.346320346320346	0.106369820655535	40425	38244	2173	CRISPRessoBatch_on_RNF2_TYPE3_BC2
REP3_type3_RNF2_BC2_22	2.32266966475879	0.0843213409648406	0.0459934587080948	39136	38227	909	CRISPRessoBatch_on_RNF2_TYPE3_BC2
REP3_type3_RNF2_BC2_34	0.348580399670046	0.0612011388733669	0.00532183816290147	37581	37450	131	CRISPRessoBatch_on_RNF2_TYPE3_BC2
REP1_type3_RUNX1_BC1_15	22.3311707460926	0.398112651135358	0.375995281627838	13564	10528	3029	CRISPRessoBatch_on_RUNX1_TYPE3_BC1
REP1_type3_RUNX1_BC1_25	13.208	0.14	0.176	25000	21651	3302	CRISPRessoBatch_on_RUNX1_TYPE3_BC1
REP1_type3_RUNX1_BC1_35	12.7071216942829	0.109733347964446	0.131680017557336	18226	15904	2316	CRISPRessoBatch_on_RUNX1_TYPE3_BC1
REP2_type3_RUNX1_BC1_15	21.7422374673956	0.464501375638689	0.332297137956909	27987	21890	6085	CRISPRessoBatch_on_RUNX1_TYPE3_BC1
REP2_type3_RUNX1_BC1_25	11.5338009033158	0.172584731759263	0.201960856314031	27233	24089	3141	CRISPRessoBatch_on_RUNX1_TYPE3_BC1
REP2_type3_RUNX1_BC1_35	13.2485229147815	0.0745196146271358	0.228881673497631	18787	16289	2489	CRISPRessoBatch_on_RUNX1_TYPE3_BC1
REP3_type3_RUNX1_BC1_15	24.7173733519378	0.711905914514338	0.381581570179685	35117	26388	8680	CRISPRessoBatch_on_RUNX1_TYPE3_BC1
REP3_type3_RUNX1_BC1_25	13.8523610280932	0.185295875672445	0.224148236700538	33460	28818	4635	CRISPRessoBatch_on_RUNX1_TYPE3_BC1
REP3_type3_RUNX1_BC1_35	14.5763430226398	0.144809804683361	0.247236251898421	28313	24180	4127	CRISPRessoBatch_on_RUNX1_TYPE3_BC1
REP1_type3_RUNX1_BC2_15	4.76891916774075	0.055238445958387	0.220953783833548	5431	5170	259	CRISPRessoBatch_on_RUNX1_TYPE3_BC2
REP1_type3_RUNX1_BC2_25	5.23909985935302	0.216830754805438	0.0996249413970933	17064	16145	894	CRISPRessoBatch_on_RUNX1_TYPE3_BC2
REP1_type3_RUNX1_BC2_35	6.76192477411221	0.180710233242278	0.142887161168313	23795	22186	1609	CRISPRessoBatch_on_RUNX1_TYPE3_BC2
REP2_type3_RUNX1_BC2_15	4.22783323546682	0.127226463104326	0.166373067136426	10218	9766	432	CRISPRessoBatch_on_RUNX1_TYPE3_BC2
REP2_type3_RUNX1_BC2_25	6.1703384823162	0.219464843420275	0.109732421710138	11847	11112	731	CRISPRessoBatch_on_RUNX1_TYPE3_BC2
REP2_type3_RUNX1_BC2_35	6.39439300856624	0.19036082028208	0.103833174699316	11557	10818	739	CRISPRessoBatch_on_RUNX1_TYPE3_BC2
REP3_type3_RUNX1_BC2_15	5.12286021097846	0.369528140989198	0.11054260627882	31662	30033	1622	CRISPRessoBatch_on_RUNX1_TYPE3_BC2
REP3_type3_RUNX1_BC2_25	6.18338256067805	0.102735328110954	0.102735328110954	31148	29221	1926	CRISPRessoBatch_on_RUNX1_TYPE3_BC2
REP3_type3_RUNX1_BC2_35	5.98391674550615	0.195127719962157	0.0827814569536424	33824	31800	2024	CRISPRessoBatch_on_RUNX1_TYPE3_BC2
REP1_type4_AAVS1_GCTGC_pegRNA_16	8.3737509495705	0.93301388807729	0.0136348584896472	51339	47040	4299	CRISPRessoBatch_on_AAVS1_type4_BC1
REP1_type4_AAVS1_GCTGC_pegRNA_21	0.987123713681709	0.235861418313329	0.00698848646854308	57237	56672	565	CRISPRessoBatch_on_AAVS1_type4_BC1
REP1_type4_AAVS1_GCTGC_pegRNA_25	1.17009960351997	0.084614640750411	0.00241756116429746	41364	40880	484	CRISPRessoBatch_on_AAVS1_type4_BC1
REP2_type4_AAVS1_GCTGC_pegRNA_16	11.2981777721029	1.13273626032869	0.0346569870309906	54823	48623	6194	CRISPRessoBatch_on_AAVS1_type4_BC1
REP2_type4_AAVS1_GCTGC_pegRNA_21	1.38704847786057	0.156602247500387	0.00860451909342787	58109	57303	806	CRISPRessoBatch_on_AAVS1_type4_BC1
REP2_type4_AAVS1_GCTGC_pegRNA_25	1.83458303201005	0.0837361549880105	0.00761237772618277	52546	51582	964	CRISPRessoBatch_on_AAVS1_type4_BC1
REP3_type4_AAVS1_GCTGC_pegRNA_16	5.15812012737455	0.518831667947732	0.00823542330075766	36428	34548	1879	CRISPRessoBatch_on_AAVS1_type4_BC1
REP3_type4_AAVS1_GCTGC_pegRNA_21	0.339781328847771	0.259041211101766	0.00336417157275021	29725	29624	101	CRISPRessoBatch_on_AAVS1_type4_BC1
